sheet_sources,track_present,crash_present,flight_no,route,aircraft_no,aircraft_type,time_local_cst,time_utc,unix_time,longitude,latitude,altitude_ft,altitude_m,ground_speed_kn,ground_speed_kph,vertical_speed_fpm,vertical_speed_fpm_calc,heading_deg,squawk,fr24_match,fr24_time_delta_s,fr24_time_utc,fr24_no_position,fr24_altitude_ft,fr24_speed_kn,fr24_track_deg,fr24_vspeed_fpm,fdr_overlap,fdr_offset_s,fdr_time_abs,seconds_to_fdr_end,fdr_time_local_cst,fdr_altitude_press,fdr_altitude_press_quality,fdr_ground_spd,fdr_ground_spd_quality,fdr_heading,fdr_heading_quality,fdr_pitch_angle,fdr_pitch_angle_quality,fdr_roll_angle,fdr_roll_angle_quality,fdr_roll_rate,fdr_roll_rate_quality,fdr_absolute_roll_rate,fdr_absolute_roll_rate_quality,fdr_yaw_rate,fdr_yaw_rate_quality,fdr_accel_vert,fdr_accel_vert_quality,fdr_accel_long,fdr_accel_long_quality,fdr_accel_lat,fdr_accel_lat_quality,fdr_ctrl_col_pos_l,fdr_ctrl_col_pos_l_quality,fdr_ctrl_whl_pos_l,fdr_ctrl_whl_pos_l_quality,fdr_elevator_l,fdr_elevator_l_quality,fdr_elevator_r,fdr_elevator_r_quality,fdr_aileron_l,fdr_aileron_l_quality,fdr_aileron_r,fdr_aileron_r_quality,fdr_rudder,fdr_rudder_quality,fdr_eng1_fuel_flow,fdr_eng1_fuel_flow_quality,fdr_eng2_fuel_flow,fdr_eng2_fuel_flow_quality,fdr_eng1_n1,fdr_eng1_n1_quality,fdr_eng2_n1,fdr_eng2_n1_quality,fdr_eng1_n2_actual,fdr_eng1_n2_actual_quality,fdr_eng2_n2_actual,fdr_eng2_n2_actual_quality,fdr_eng1_cutoff_sw,fdr_eng1_cutoff_sw_quality,fdr_eng2_cutoff_sw,fdr_eng2_cutoff_sw_quality
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:08:57,2022-03-21T06:08:57Z,1647842937.000,109.26696,23.65361,29100,8869.679688,460,851.919983,-64,0,102,2101,none,,,,,,,,1,1647554687.600,288249.4,728.1391,2022-03-21 14:08:57,29097,interpolated,458.5,interpolated,104.77,interpolated,2.46,interpolated,0.7,interpolated,0.1,interpolated,0,interpolated,0,interpolated,0.987593,interpolated,0.0449,observed,-0.0162,observed,0.53,observed,2.81,observed,-3.9,observed,-3.54,observed,-2.54,observed,3.86,observed,-1,interpolated,2592,interpolated,2576,interpolated,83.5,interpolated,83.5,interpolated,,missing,92.323537,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:08:58,2022-03-21T06:08:58Z,1647842938.000,109.267838,23.653419,29100,8869.679688,460,851.919983,0,0,102,2101,none,,,,,,,,1,1647554687.600,288250.4,727.1391,2022-03-21 14:08:58,29097,interpolated,458.5,interpolated,104.77,interpolated,2.46,interpolated,0.7,interpolated,0,interpolated,0,interpolated,0,interpolated,0.987354,interpolated,0.0449,observed,-0.0162,observed,0.55,observed,2.81,observed,-3.9,observed,-3.59,observed,-2.49,observed,3.86,observed,-1,interpolated,2592,interpolated,2576,interpolated,83.477548,interpolated,83.417548,interpolated,92.375,interpolated,92.25,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:08:59,2022-03-21T06:08:59Z,1647842939.000,109.270119,23.652969,29100,8869.679688,460,851.919983,0,0,102,2101,none,,,,,,,,1,1647554687.600,288251.4,726.1391,2022-03-21 14:08:59,29095.7516,interpolated,458.5,interpolated,104.77,interpolated,2.46,interpolated,0.7,interpolated,-0.1,interpolated,-0.02365,interpolated,-0.03784,interpolated,0.986139,interpolated,0.0428,observed,-0.0162,observed,0.53,observed,2.81,observed,-3.95,observed,-3.54,observed,-2.49,observed,3.81,observed,-1,interpolated,2592,interpolated,2565.412798,interpolated,83.38,interpolated,83.38,interpolated,92.375,interpolated,92.25,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:00,2022-03-21T06:09:00Z,1647842940.000,109.2724,23.65254,29100,8869.679688,460,851.919983,0,0,102,2101,none,,,,,,,,1,1647554687.600,288252.4,725.1391,2022-03-21 14:09:00,29095.7516,interpolated,458,interpolated,104.77,interpolated,2.46,interpolated,0.7,interpolated,-0.1,interpolated,0,interpolated,0,interpolated,0.989654,interpolated,0.0449,observed,-0.0142,observed,0.55,observed,2.81,observed,-3.95,observed,-3.59,observed,-2.49,observed,3.81,observed,-1,interpolated,2589.412798,interpolated,2560,interpolated,83.38,interpolated,83.38,interpolated,92.261037,interpolated,92.25,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:01,2022-03-21T06:09:01Z,1647842941.000,109.274651,23.65205,29100,8869.679688,460,851.919983,0,0,102,2101,none,,,,,,,,1,1647554687.600,288253.4,724.1391,2022-03-21 14:09:01,29095,interpolated,458,interpolated,104.77,interpolated,2.46,interpolated,0.7,interpolated,-0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.991954,interpolated,0.0449,observed,-0.0162,observed,0.55,observed,3.16,observed,-3.9,observed,-3.59,observed,-2.54,observed,3.86,observed,-1,interpolated,2578.587202,interpolated,2560,interpolated,83.38,interpolated,83.38,interpolated,92.25,interpolated,92.25,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:03,2022-03-21T06:09:03Z,1647842943.000,109.27961,23.651051,29100,8869.679688,459,850.067993,0,0,102,2101,none,,,,,,,,1,1647554687.600,288255.4,722.1391,2022-03-21 14:09:03,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2574.706399,interpolated,2570.706399,interpolated,83.25,interpolated,83.25,interpolated,,missing,92.224269,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:04,2022-03-21T06:09:04Z,1647842944.000,109.281868,23.650591,29100,8869.679688,459,850.067993,0,0,102,2101,none,,,,,,,,1,1647554687.600,288256.4,721.1391,2022-03-21 14:09:04,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2566.706399,interpolated,2562.706399,interpolated,83.25,interpolated,83.25,interpolated,,missing,92.161769,interpolated,,missing,,missing
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:05,2022-03-21T06:09:05Z,1647842945.000,109.283699,23.650221,29100,8869.679688,459,850.067993,0,0,102,2101,none,,,,,,,,1,1647554687.600,288257.4,720.1391,2022-03-21 14:09:05,29095.2484,interpolated,458,interpolated,104.77,interpolated,2.46,interpolated,0.7,interpolated,0,interpolated,-0.0625,interpolated,-0.1,interpolated,0.99419,interpolated,0.0449,observed,-0.0162,observed,0.53,observed,2.81,observed,-3.95,observed,-3.54,observed,-2.49,observed,3.81,observed,-1,interpolated,2562.587202,interpolated,2549.412798,interpolated,83.227548,interpolated,83.167548,interpolated,,missing,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:06,2022-03-21T06:09:06Z,1647842946.000,109.2864,23.64967,29100,8869.679688,459,850.067993,0,0,102,2101,none,,,,,,,,1,1647554687.600,288258.4,719.1391,2022-03-21 14:09:06,29095.2484,interpolated,458,interpolated,104.77,interpolated,2.46,interpolated,0.7,interpolated,0,interpolated,-0.0625,interpolated,-0.1,interpolated,0.9882,interpolated,0.0428,observed,-0.0142,observed,0.55,observed,2.81,observed,-3.9,observed,-3.54,observed,-2.44,observed,3.81,observed,-1,interpolated,2576,interpolated,2554.587202,interpolated,83.13,interpolated,83.13,interpolated,92.25,interpolated,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:07,2022-03-21T06:09:07Z,1647842947.000,109.288231,23.649309,29100,8869.679688,459,850.067993,0,0,102,2101,none,,,,,,,,1,1647554687.600,288259.4,718.1391,2022-03-21 14:09:07,29096.7516,interpolated,457.5,interpolated,104.77,interpolated,2.46,interpolated,0.7,interpolated,-0.05592,interpolated,-0.0625,interpolated,-0.1,interpolated,0.991346,interpolated,0.0428,observed,-0.0142,observed,0.53,observed,2.81,observed,-4,observed,-3.59,observed,-2.44,observed,3.76,observed,-1,interpolated,2573.412798,interpolated,2549.412798,interpolated,83.13,interpolated,83.13,interpolated,92.25,interpolated,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:08,2022-03-21T06:09:08Z,1647842948.000,109.290916,23.6488,29100,8869.679688,459,850.067993,0,0,102,2101,none,,,,,,,,1,1647554687.600,288260.4,717.1391,2022-03-21 14:09:08,29096,interpolated,457.5,interpolated,104.77,interpolated,2.46,interpolated,0.7,interpolated,-0.1,interpolated,-0.02365,interpolated,-0.03784,interpolated,0.986746,interpolated,0.0428,observed,-0.0162,observed,0.53,observed,2.81,observed,-3.9,observed,-3.64,observed,-2.49,observed,3.81,observed,-1,interpolated,2560,interpolated,2544,interpolated,83.13,interpolated,83.13,interpolated,92.136037,interpolated,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:09,2022-03-21T06:09:09Z,1647842949.000,109.292763,23.64839,29100,8869.679688,459,850.067993,64,0,102,2101,none,,,,,,,,1,1647554687.600,288261.4,716.1391,2022-03-21 14:09:09,29097,interpolated,457.5,interpolated,104.77,interpolated,2.46,interpolated,0.53,interpolated,-0.04408,interpolated,-0.0625,interpolated,-0.1,interpolated,0.9882,interpolated,0.0428,observed,-0.0142,observed,0.53,observed,3.16,observed,-4,observed,-3.54,observed,-2.54,observed,3.86,observed,-1,interpolated,2560,interpolated,2544,interpolated,83.13,interpolated,83.13,interpolated,92.125,interpolated,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:10,2022-03-21T06:09:10Z,1647842950.000,109.294998,23.64798,29100,8869.679688,459,850.067993,0,0,102,2101,none,,,,,,,,1,1647554687.600,288262.4,715.1391,2022-03-21 14:09:10,29097.2484,interpolated,457.5,interpolated,104.77,interpolated,2.46,interpolated,0.7,interpolated,-0.05592,interpolated,-0.0625,interpolated,-0.1,interpolated,0.989654,interpolated,0.0449,observed,-0.0162,observed,0.55,observed,2.81,observed,-4,observed,-3.54,observed,-2.49,observed,3.81,observed,-1,interpolated,2560,interpolated,2544,interpolated,83.13,interpolated,83.13,interpolated,92.125,interpolated,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:11,2022-03-21T06:09:11Z,1647842951.000,109.298149,23.647289,29100,8869.679688,459,850.067993,0,0,102,2101,none,,,,,,,,1,1647554687.600,288263.4,714.1391,2022-03-21 14:09:11,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2558.706399,interpolated,2538.706399,interpolated,83.117838,interpolated,83.085338,interpolated,,missing,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:12,2022-03-21T06:09:12Z,1647842952.000,109.299507,23.647051,29100,8869.679688,459,850.067993,0,0,102,2101,none,,,,,,,,1,1647554687.600,288264.4,713.1391,2022-03-21 14:09:12,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2550.706399,interpolated,2530.706399,interpolated,83.052838,interpolated,83.020338,interpolated,,missing,92.125,interpolated,,missing,,missing
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:13,2022-03-21T06:09:13Z,1647842953.000,109.301758,23.646561,29100,8869.679688,459,850.067993,0,0,102,2101,none,,,,,,,,1,1647554687.600,288265.4,712.1391,2022-03-21 14:09:13,29099,interpolated,457.5,interpolated,104.77,interpolated,2.46,interpolated,0.7,interpolated,-0.05592,interpolated,-0.0625,interpolated,-0.1,interpolated,0.980693,interpolated,0.0428,observed,-0.0142,observed,0.55,observed,2.81,observed,-3.9,observed,-3.54,observed,-2.44,observed,3.81,observed,-1,interpolated,2544,interpolated,2528,interpolated,83,interpolated,83,interpolated,,missing,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:14,2022-03-21T06:09:14Z,1647842954.000,109.304008,23.64612,29100,8869.679688,458,848.216003,0,0,102,2101,none,,,,,,,,1,1647554687.600,288266.4,711.1391,2022-03-21 14:09:14,29099.7516,interpolated,457.3876,interpolated,104.77,interpolated,2.46,interpolated,0.53,interpolated,-0.1,interpolated,0,interpolated,0,interpolated,0.987593,interpolated,0.0449,observed,-0.0162,observed,0.55,observed,2.81,observed,-3.9,observed,-3.54,observed,-2.49,observed,3.81,observed,-1,interpolated,2546.587202,interpolated,2538.587202,interpolated,83,interpolated,83,interpolated,92.125,interpolated,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:15,2022-03-21T06:09:15Z,1647842955.000,109.306709,23.645559,29100,8869.679688,458,848.216003,0,0,102,2101,nearest,0.618,2022-03-21 06:09:15Z.618,P,29100,458,102,0,1,1647554687.600,288267.4,710.1391,2022-03-21 14:09:15,29100,interpolated,457,interpolated,104.77,interpolated,2.46,interpolated,0.53,interpolated,-0.1,interpolated,0,interpolated,0,interpolated,0.986746,interpolated,0.0428,observed,-0.0162,observed,0.57,observed,3.16,observed,-3.85,observed,-3.54,observed,-2.54,observed,3.86,observed,-1,interpolated,2557.412798,interpolated,2533.412798,interpolated,83,interpolated,83,interpolated,92.125,interpolated,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:16,2022-03-21T06:09:16Z,1647842956.000,109.308517,23.645189,29100,8869.679688,458,848.216003,0,0,102,2101,nearest,0.382,2022-03-21 06:09:15Z.618,P,29100,458,102,0,1,1647554687.600,288268.4,709.1391,2022-03-21 14:09:16,29100.7516,interpolated,457,interpolated,104.77,interpolated,2.46,interpolated,0.35,interpolated,-0.1,interpolated,0,interpolated,0,interpolated,0.9928,interpolated,0.0449,observed,-0.0162,observed,0.57,observed,3.52,observed,-3.95,observed,-3.54,observed,-2.59,observed,3.91,observed,-1,interpolated,2544,interpolated,2528,interpolated,83,interpolated,83,interpolated,92.125,interpolated,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:17,2022-03-21T06:09:17Z,1647842957.000,109.311684,23.64455,29100,8869.679688,458,848.216003,0,0,102,2101,none,,,,,,,,1,1647554687.600,288269.4,708.1391,2022-03-21 14:09:17,29100,interpolated,457,interpolated,104.77,interpolated,2.46,interpolated,0.35,interpolated,-0.04408,interpolated,0,interpolated,0,interpolated,0.9905,interpolated,0.0449,observed,-0.0142,observed,0.55,observed,3.16,observed,-3.9,observed,-3.49,observed,-2.59,observed,3.91,observed,-1,interpolated,2544,interpolated,2528,interpolated,83,interpolated,83,interpolated,92.125,interpolated,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:18,2022-03-21T06:09:18Z,1647842958.000,109.313957,23.64411,29100,8869.679688,458,848.216003,0,0,102,2101,none,,,,,,,,1,1647554687.600,288270.4,707.1391,2022-03-21 14:09:18,29101,interpolated,457,interpolated,104.77,interpolated,2.46,interpolated,0.35,interpolated,0,interpolated,-0.0625,interpolated,-0.1,interpolated,0.9859,interpolated,0.0449,observed,-0.0162,observed,0.55,observed,3.16,observed,-3.9,observed,-3.54,observed,-2.59,observed,3.91,observed,-1,interpolated,2544,interpolated,2528,interpolated,83,interpolated,83,interpolated,92.125,interpolated,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:19,2022-03-21T06:09:19Z,1647842959.000,109.315781,23.64374,29100,8869.679688,458,848.216003,0,0,102,2101,none,,,,,,,,1,1647554687.600,288271.4,706.1391,2022-03-21 14:09:19,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2544,interpolated,2528,interpolated,83,interpolated,83,interpolated,,missing,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:20,2022-03-21T06:09:20Z,1647842960.000,109.318901,23.64308,29100,8869.679688,458,848.216003,0,0,102,2101,nearest,0.404,2022-03-21 06:09:20Z.404,P,29100,458,102,0,1,1647554687.600,288272.4,705.1391,2022-03-21 14:09:20,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,2544,interpolated,2528,interpolated,83,interpolated,83,interpolated,,missing,92.125,interpolated,,missing,,missing
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:21,2022-03-21T06:09:21Z,1647842961.000,109.32029,23.642811,29100,8869.679688,458,848.216003,0,0,102,2101,nearest,0.596,2022-03-21 06:09:20Z.404,P,29100,458,102,0,1,1647554687.600,288273.4,704.1391,2022-03-21 14:09:21,29101.2484,interpolated,457,interpolated,104.77,interpolated,2.46,interpolated,0.53,interpolated,-0.1,interpolated,-0.0625,interpolated,-0.1,interpolated,0.9859,interpolated,0.0449,observed,-0.0162,observed,0.55,observed,3.16,observed,-3.9,observed,-3.54,observed,-2.59,observed,3.91,observed,-1,interpolated,2544,interpolated,2528,interpolated,83,interpolated,83,interpolated,,missing,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:22,2022-03-21T06:09:22Z,1647842962.000,109.32251,23.642349,29100,8869.679688,458,848.216003,0,0,102,2101,none,,,,,,,,1,1647554687.600,288274.4,703.1391,2022-03-21 14:09:22,29102,interpolated,457,interpolated,104.77,interpolated,2.46,interpolated,0.53,interpolated,-0.1,interpolated,0,interpolated,0,interpolated,0.9905,interpolated,0.0449,observed,-0.0162,observed,0.55,observed,3.52,observed,-3.9,observed,-3.49,observed,-2.59,observed,3.95,observed,-1,interpolated,2544,interpolated,2528,interpolated,83,interpolated,83,interpolated,92.125,interpolated,92.125,interpolated,RUN,nearest,RUN,nearest
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:09:23,2022-03-21T06:09:23Z,1647842963.000,109.324799,23.64188,29100,8869.679688,458,848.216003,0,0,102,2101,none,,,,,,,,1,1647554687.600,288275.4,702.1391,2022-03-21 14:09:23,29102,interpolated,457,interpolated,104.77,interpolated,2.46,interpolated,0.53,interpolated,0,interpolated,-0.0625,interpolated,-0.1,interpolated,0.984446,interpolated,0.0449,observed,-0.0162,observed,0.55,observed,3.16,observed,-3.9,observed,-3.54,observed,-2.59,observed,3.91,observed,-1,interpolated,2544,interpolated,2528,interpolated,83,interpolated,83,interpolated,92.125,interpolated,92.125,interpolated,RUN,nearest,RUN,nearest
