sheet_sources,track_present,crash_present,flight_no,route,aircraft_no,aircraft_type,time_local_cst,time_utc,unix_time,longitude,latitude,altitude_ft,altitude_m,ground_speed_kn,ground_speed_kph,vertical_speed_fpm,vertical_speed_fpm_calc,heading_deg,squawk,fr24_match,fr24_time_delta_s,fr24_time_utc,fr24_no_position,fr24_altitude_ft,fr24_speed_kn,fr24_track_deg,fr24_vspeed_fpm
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:36,2022-03-21T06:14:36Z,1647843276.000,110.025383,23.497801,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:37,2022-03-21T06:14:37Z,1647843277.000,110.027634,23.49733,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:38,2022-03-21T06:14:38Z,1647843278.000,110.031174,23.496599,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:39,2022-03-21T06:14:39Z,1647843279.000,110.032547,23.496309,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:40,2022-03-21T06:14:40Z,1647843280.000,110.034767,23.495859,29100,8869.679688,455,842.659973,64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:41,2022-03-21T06:14:41Z,1647843281.000,110.03698,23.49538,29100,8869.679688,455,842.659973,64,0,103,2101,nearest,0.434,2022-03-21 06:14:41Z.434,P,29100,455,102,64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:42,2022-03-21T06:14:42Z,1647843282.000,110.039207,23.4949,29100,8869.679688,455,842.659973,64,0,103,2101,nearest,0.566,2022-03-21 06:14:41Z.434,P,29100,455,102,64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:43,2022-03-21T06:14:43Z,1647843283.000,110.041451,23.49445,29100,8869.679688,455,842.659973,64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:44,2022-03-21T06:14:44Z,1647843284.000,110.043709,23.49399,29100,8869.679688,455,842.659973,64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:45,2022-03-21T06:14:45Z,1647843285.000,110.045448,23.49362,29100,8869.679688,455,842.659973,64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:46,2022-03-21T06:14:46Z,1647843286.000,110.047707,23.493151,29100,8869.679688,455,842.659973,64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:47,2022-03-21T06:14:47Z,1647843287.000,110.04995,23.49271,29100,8869.679688,455,842.659973,64,0,103,2101,nearest,0.032,2022-03-21 06:14:47Z.032,P,29100,455,102,64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:48,2022-03-21T06:14:48Z,1647843288.000,110.052597,23.492161,29100,8869.679688,455,842.659973,64,0,103,2101,nearest,0.968,2022-03-21 06:14:47Z.032,P,29100,455,102,64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:49,2022-03-21T06:14:49Z,1647843289.000,110.054832,23.491699,29100,8869.679688,455,842.659973,64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:50,2022-03-21T06:14:50Z,1647843290.000,110.05661,23.491329,29100,8869.679688,454,840.807983,64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:51,2022-03-21T06:14:51Z,1647843291.000,110.058838,23.490879,29100,8869.679688,454,840.807983,64,0,103,2101,nearest,0.960,2022-03-21 06:14:51Z.960,P,29100,454,102,64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:52,2022-03-21T06:14:52Z,1647843292.000,110.061996,23.49021,29100,8869.679688,454,840.807983,64,0,103,2101,nearest,0.040,2022-03-21 06:14:51Z.960,P,29100,454,102,64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:53,2022-03-21T06:14:53Z,1647843293.000,110.063782,23.48984,29100,8869.679688,454,840.807983,64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:55,2022-03-21T06:14:55Z,1647843295.000,110.06778,23.489,29100,8869.679688,454,840.807983,64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:56,2022-03-21T06:14:56Z,1647843296.000,110.069992,23.488541,29100,8869.679688,454,840.807983,64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:57,2022-03-21T06:14:57Z,1647843297.000,110.07312,23.4879,29100,8869.679688,454,840.807983,64,0,103,2101,nearest,0.160,2022-03-21 06:14:57Z.160,P,29100,454,102,64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:58,2022-03-21T06:14:58Z,1647843298.000,110.074921,23.48753,29100,8869.679688,454,840.807983,64,0,103,2101,nearest,0.840,2022-03-21 06:14:57Z.160,P,29100,454,102,64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:14:59,2022-03-21T06:14:59Z,1647843299.000,110.077164,23.487049,29100,8869.679688,454,840.807983,64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:00,2022-03-21T06:15:00Z,1647843300.000,110.080261,23.486389,29100,8869.679688,454,840.807983,64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:01,2022-03-21T06:15:01Z,1647843301.000,110.081581,23.48612,29100,8869.679688,454,840.807983,64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:02,2022-03-21T06:15:02Z,1647843302.000,110.083809,23.485661,29100,8869.679688,454,840.807983,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:03,2022-03-21T06:15:03Z,1647843303.000,110.086502,23.485109,29100,8869.679688,454,840.807983,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:04,2022-03-21T06:15:04Z,1647843304.000,110.088303,23.484739,29100,8869.679688,454,840.807983,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:05,2022-03-21T06:15:05Z,1647843305.000,110.090538,23.484249,29100,8869.679688,454,840.807983,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:06,2022-03-21T06:15:06Z,1647843306.000,110.092751,23.48378,29100,8869.679688,454,840.807983,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:07,2022-03-21T06:15:07Z,1647843307.000,110.094963,23.48332,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:08,2022-03-21T06:15:08Z,1647843308.000,110.097191,23.482861,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:09,2022-03-21T06:15:09Z,1647843309.000,110.098991,23.4825,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:10,2022-03-21T06:15:10Z,1647843310.000,110.102127,23.481831,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:11,2022-03-21T06:15:11Z,1647843311.000,110.104332,23.48135,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:12,2022-03-21T06:15:12Z,1647843312.000,110.10656,23.4809,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:13,2022-03-21T06:15:13Z,1647843313.000,110.108337,23.48053,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.450,2022-03-21 06:15:13Z.450,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:14,2022-03-21T06:15:14Z,1647843314.000,110.110573,23.48007,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.550,2022-03-21 06:15:13Z.450,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:15,2022-03-21T06:15:15Z,1647843315.000,110.112373,23.47966,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:16,2022-03-21T06:15:16Z,1647843316.000,110.115067,23.479111,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:17,2022-03-21T06:15:17Z,1647843317.000,110.116867,23.478741,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:18,2022-03-21T06:15:18Z,1647843318.000,110.119072,23.478251,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.762,2022-03-21 06:15:18Z.762,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:19,2022-03-21T06:15:19Z,1647843319.000,110.121307,23.477779,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.238,2022-03-21 06:15:18Z.762,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:20,2022-03-21T06:15:20Z,1647843320.000,110.124008,23.47723,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:21,2022-03-21T06:15:21Z,1647843321.000,110.125748,23.47687,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:22,2022-03-21T06:15:22Z,1647843322.000,110.128021,23.476391,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:24,2022-03-21T06:15:24Z,1647843324.000,110.132446,23.47546,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.272,2022-03-21 06:15:23Z.728,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:25,2022-03-21T06:15:25Z,1647843325.000,110.135139,23.474899,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:26,2022-03-21T06:15:26Z,1647843326.000,110.13784,23.47434,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:27,2022-03-21T06:15:27Z,1647843327.000,110.139618,23.47397,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:28,2022-03-21T06:15:28Z,1647843328.000,110.14183,23.47348,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.968,2022-03-21 06:15:28Z.968,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:29,2022-03-21T06:15:29Z,1647843329.000,110.144089,23.47303,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.032,2022-03-21 06:15:28Z.968,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:30,2022-03-21T06:15:30Z,1647843330.000,110.146332,23.472561,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:31,2022-03-21T06:15:31Z,1647843331.000,110.148567,23.472099,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:32,2022-03-21T06:15:32Z,1647843332.000,110.150772,23.4716,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:33,2022-03-21T06:15:33Z,1647843333.000,110.153473,23.47105,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.482,2022-03-21 06:15:33Z.482,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:34,2022-03-21T06:15:34Z,1647843334.000,110.155273,23.47069,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.518,2022-03-21 06:15:33Z.482,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:35,2022-03-21T06:15:35Z,1647843335.000,110.157913,23.47014,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:36,2022-03-21T06:15:36Z,1647843336.000,110.160172,23.469681,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:37,2022-03-21T06:15:37Z,1647843337.000,110.162407,23.469179,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:38,2022-03-21T06:15:38Z,1647843338.000,110.164642,23.46875,29100,8869.679688,456,844.512024,0,0,103,2101,nearest,0.770,2022-03-21 06:15:38Z.770,P,29100,456,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:39,2022-03-21T06:15:39Z,1647843339.000,110.16642,23.46838,29100,8869.679688,456,844.512024,0,0,103,2101,nearest,0.230,2022-03-21 06:15:38Z.770,P,29100,456,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:40,2022-03-21T06:15:40Z,1647843340.000,110.168648,23.467899,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:41,2022-03-21T06:15:41Z,1647843341.000,110.170898,23.467449,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:42,2022-03-21T06:15:42Z,1647843342.000,110.173149,23.46698,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:43,2022-03-21T06:15:43Z,1647843343.000,110.175369,23.46652,29100,8869.679688,456,844.512024,0,0,103,2101,nearest,0.742,2022-03-21 06:15:43Z.742,P,29100,456,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:44,2022-03-21T06:15:44Z,1647843344.000,110.177643,23.466021,29100,8869.679688,456,844.512024,0,0,103,2101,nearest,0.258,2022-03-21 06:15:43Z.742,P,29100,456,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:45,2022-03-21T06:15:45Z,1647843345.000,110.18029,23.465469,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:46,2022-03-21T06:15:46Z,1647843346.000,110.181633,23.46521,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:47,2022-03-21T06:15:47Z,1647843347.000,110.184776,23.46455,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:48,2022-03-21T06:15:48Z,1647843348.000,110.187019,23.4641,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:49,2022-03-21T06:15:49Z,1647843349.000,110.188797,23.46372,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:50,2022-03-21T06:15:50Z,1647843350.000,110.191017,23.46327,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:51,2022-03-21T06:15:51Z,1647843351.000,110.193283,23.46279,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:52,2022-03-21T06:15:52Z,1647843352.000,110.195518,23.46236,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:53,2022-03-21T06:15:53Z,1647843353.000,110.197746,23.461861,29100,8869.679688,456,844.512024,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:54,2022-03-21T06:15:54Z,1647843354.000,110.199532,23.461491,29100,8869.679688,456,844.512024,-64,0,103,2101,nearest,0.188,2022-03-21 06:15:54Z.188,P,29100,456,102,-64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:55,2022-03-21T06:15:55Z,1647843355.000,110.201759,23.461029,29100,8869.679688,456,844.512024,-64,0,103,2101,nearest,0.812,2022-03-21 06:15:54Z.188,P,29100,456,102,-64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:56,2022-03-21T06:15:56Z,1647843356.000,110.204872,23.460369,29100,8869.679688,456,844.512024,-64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:57,2022-03-21T06:15:57Z,1647843357.000,110.206253,23.46011,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:58,2022-03-21T06:15:58Z,1647843358.000,110.208488,23.459629,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:15:59,2022-03-21T06:15:59Z,1647843359.000,110.210701,23.4592,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.752,2022-03-21 06:15:59Z.752,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:00,2022-03-21T06:16:00Z,1647843360.000,110.212914,23.45874,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.248,2022-03-21 06:15:59Z.752,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:01,2022-03-21T06:16:01Z,1647843361.000,110.215141,23.458241,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:02,2022-03-21T06:16:02Z,1647843362.000,110.217392,23.457809,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:03,2022-03-21T06:16:03Z,1647843363.000,110.219643,23.457319,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:04,2022-03-21T06:16:04Z,1647843364.000,110.221863,23.456881,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:05,2022-03-21T06:16:05Z,1647843365.000,110.224564,23.45632,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.064,2022-03-21 06:16:05Z.064,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:06,2022-03-21T06:16:06Z,1647843366.000,110.226784,23.45586,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.936,2022-03-21 06:16:05Z.064,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:07,2022-03-21T06:16:07Z,1647843367.000,110.228577,23.45549,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:08,2022-03-21T06:16:08Z,1647843368.000,110.230812,23.455021,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:09,2022-03-21T06:16:09Z,1647843369.000,110.234383,23.454269,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:10,2022-03-21T06:16:10Z,1647843370.000,110.235718,23.453979,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.006,2022-03-21 06:16:10Z.006,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:11,2022-03-21T06:16:11Z,1647843371.000,110.237938,23.453529,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.994,2022-03-21 06:16:10Z.006,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:12,2022-03-21T06:16:12Z,1647843372.000,110.240158,23.45306,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:13,2022-03-21T06:16:13Z,1647843373.000,110.242409,23.4526,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:14,2022-03-21T06:16:14Z,1647843374.000,110.244614,23.452101,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:15,2022-03-21T06:16:15Z,1647843375.000,110.246887,23.45162,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.438,2022-03-21 06:16:15Z.438,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:16,2022-03-21T06:16:16Z,1647843376.000,110.2491,23.451191,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.562,2022-03-21 06:16:15Z.438,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:17,2022-03-21T06:16:17Z,1647843377.000,110.2509,23.450781,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:18,2022-03-21T06:16:18Z,1647843378.000,110.25309,23.450319,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:19,2022-03-21T06:16:19Z,1647843379.000,110.255791,23.44976,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:20,2022-03-21T06:16:20Z,1647843380.000,110.258888,23.44908,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.980,2022-03-21 06:16:20Z.980,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:21,2022-03-21T06:16:21Z,1647843381.000,110.261589,23.44853,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.020,2022-03-21 06:16:20Z.980,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:22,2022-03-21T06:16:22Z,1647843382.000,110.262909,23.448271,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:23,2022-03-21T06:16:23Z,1647843383.000,110.264282,23.447981,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:24,2022-03-21T06:16:24Z,1647843384.000,110.266472,23.447479,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.264,2022-03-21 06:16:24Z.264,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:25,2022-03-21T06:16:25Z,1647843385.000,110.26963,23.44684,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.736,2022-03-21 06:16:24Z.264,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:26,2022-03-21T06:16:26Z,1647843386.000,110.27095,23.44655,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:27,2022-03-21T06:16:27Z,1647843387.000,110.274071,23.445881,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:28,2022-03-21T06:16:28Z,1647843388.000,110.275871,23.445511,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:29,2022-03-21T06:16:29Z,1647843389.000,110.278069,23.445061,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:30,2022-03-21T06:16:30Z,1647843390.000,110.280762,23.44445,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.494,2022-03-21 06:16:30Z.494,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:31,2022-03-21T06:16:31Z,1647843391.000,110.283012,23.444,29100,8869.679688,455,842.659973,0,0,103,2101,nearest,0.506,2022-03-21 06:16:30Z.494,P,29100,455,102,0
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:32,2022-03-21T06:16:32Z,1647843392.000,110.284317,23.44371,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:33,2022-03-21T06:16:33Z,1647843393.000,110.286552,23.44322,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:34,2022-03-21T06:16:34Z,1647843394.000,110.289658,23.442591,29100,8869.679688,455,842.659973,0,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:35,2022-03-21T06:16:35Z,1647843395.000,110.291901,23.44212,29100,8869.679688,455,842.659973,64,0,103,2101,nearest,0.762,2022-03-21 06:16:35Z.762,P,29100,455,102,64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:36,2022-03-21T06:16:36Z,1647843396.000,110.293701,23.44171,29100,8869.679688,455,842.659973,64,0,103,2101,nearest,0.238,2022-03-21 06:16:35Z.762,P,29100,455,102,64
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:37,2022-03-21T06:16:37Z,1647843397.000,110.296387,23.44116,29100,8869.679688,455,842.659973,64,0,103,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 14:16:38,2022-03-21T06:16:38Z,1647843398.000,110.297699,23.44087,29100,8869.679688,455,842.659973,64,0,103,2101,none,,,,,,,
